0.137521 341
0.139097 681
0.140673 1021
0.142249 1361
0.143825 1701
0.145401 2041
0.146977 2381
0.3219 2721
0.3219 3061
0.3219 3401
0.3219 3741
0.3219 4081
0.3219 4421
0.3219 4761
0.3219 5101
0.3219 5441
0.3219 5781
0.3219 6121
0.3219 6461
0.3219 6801
0.3219 7141
0.3219 7481
0.323476 7821
0.325052 8161
0.326628 8501
0.33766 8841
0.339236 9181
0.414071 9521
0.417223 9861
0.418799 10201
0.429831 10541
0.431407 10881
0.506241 11221
0.507817 11561
0.510969 11901
0.512545 12241
0.514121 12581
0.523577 12921
0.525153 13261
0.599988 13601
0.601564 13941
0.604716 14281
0.606292 14621
0.615748 14961
0.617324 15301
0.692158 15641
0.693734 15981
0.696886 16321
0.698462 16661
0.707918 17001
0.709494 17341
0.71107 17681
0.784328 18021
0.785904 18361
0.789056 18701
0.790632 19041
0.800088 19381
0.801664 19721
0.80324 20061
0.804816 20401
0.878075 20741
0.879651 21081
0.882803 21421
0.884379 21761
0.893835 22101
0.895411 22441
0.896987 22781
0.898563 23121
0.971821 23461
0.973397 23801
0.974973 24141
0.976549 24481
0.978125 24821
0.987581 25161
0.989157 25501
0.990733 25841
0.992309 26181
1.06557 26521
1.06714 26861
1.06872 27201
1.0703 27541
1.07975 27881
1.08133 28221
1.0829 28561
1.08448 28901
1.15774 29241
1.15931 29581
1.16089 29921
1.16247 30261
1.16404 30601
1.17192 30941
1.1735 31281
1.17507 31621
1.17665 31961
1.24991 32301
1.25148 32641
1.25306 32981
1.25464 33321
1.25621 33661
1.25779 34001
1.26567 34341
1.26724 34681
1.26882 35021
1.2704 35361
1.34365 35701
1.34523 36041
1.34681 36381
1.34838 36721
1.34996 37061
1.35153 37401
1.35941 37741
1.4595 38081
1.4595 38421
1.4595 38761
1.4595 39101
1.4595 39441
1.4595 39781
1.4595 40121
1.4595 40461
1.4595 40801
1.4595 41141
1.4595 41481
1.4595 41821
1.4595 42161
1.54698 42501
1.54856 42841
1.55014 43181
1.55171 43521
1.64073 43861
1.64231 44201
1.64388 44541
1.64546 44881
1.64703 45221
1.73448 45561
1.73605 45901
1.73763 46241
1.73921 46581
1.82665 46921
1.82822 47261
1.8298 47601
1.83138 47941
1.91882 48281
1.92039 48621
1.92197 48961
1.92355 49301
1.92512 49641
2.01099 49981
2.01256 50321
2.01414 50661
2.01572 51001
2.01729 51341
2.01887 51681
2.10473 52021
2.10631 52361
2.10789 52701
2.10946 53041
2.11104 53381
2.11261 53721
2.11419 54061
2.19848 54401
2.20006 54741
2.20163 55081
2.20321 55421
2.20479 55761
2.20636 56101
2.29065 56441
2.29223 56781
2.2938 57121
2.29538 57461
2.29696 57801
2.29853 58141
2.38282 58481
2.3844 58821
2.38597 59161
2.38755 59501
2.38913 59841
2.3907 60181
2.39228 60521
2.47499 60861
2.47657 61201
2.47814 61541
2.47972 61881
2.4813 62221
2.48287 62561
2.48445 62901
2.48602 63241
2.56874 63581
2.57031 63921
2.57189 64261
2.57347 64601
2.57504 64941
2.57662 65281
2.57819 65621
2.57977 65961
2.58135 66301
2.66249 66641
2.66406 66981
2.66564 67321
2.66721 67661
2.66879 68001
2.67037 68341
2.67194 68681
2.67352 69021
2.75466 69361
2.75623 69701
2.75781 70041
2.75938 70381
2.76096 70721
2.76254 71061
2.76411 71401
2.76569 71741
2.76726 72081
2.84683 72421
2.8484 72761
2.84998 73101
2.85155 73441
2.85313 73781
2.85471 74121
2.85628 74461
2.85786 74801
2.85943 75141
2.86101 75481
2.94057 75821
2.94215 76161
2.94372 76501
2.9453 76841
2.94688 77181
2.94845 77521
2.95003 77861
2.9516 78201
2.95318 78541
2.95476 78881
3.03432 79221
3.03589 79561
3.03747 79901
3.03905 80241
3.04062 80581
3.0422 80921
3.04377 81261
3.14386 81601
