0.0 0
0.0905768 4294967295
0.18279 4294967295
0.185942 4294967295
0.189094 4294967295
0.192246 4294967295
0.276575 5439
0.276575 5439
0.370322 5439
0.373474 5439
0.376626 5439
0.379778 5439
0.38293 5439
0.386082 5439
0.389234 5439
0.462492 5439
0.465644 5439
0.468796 5439
0.471948 5439
0.4751 5439
0.478252 5439
0.481404 5439
0.484556 5439
0.556238 5439
0.55939 5439
0.562542 5439
0.565694 5439
0.568846 5439
0.571998 5439
0.57515 5439
0.578302 5439
0.649985 5439
0.653137 5439
0.656289 5439
0.659441 5439
0.662593 5439
0.665745 5439
0.668897 5439
0.672049 5439
0.742155 5439
0.745307 5439
0.748459 5439
0.751611 5439
0.754763 5439
0.757915 5439
0.761067 5439
0.764219 5439
0.834326 5439
0.837478 5439
0.84063 5439
0.843782 5439
0.846934 5439
0.854852 16332
0.854852 16332
0.948598 16332
0.95175 16332
0.954902 16332
0.958054 16332
0.961206 16332
0.964358 16332
0.96751 16332
0.970662 16332
0.973814 16332
0.976966 16332
0.980118 16332
0.98327 16332
0.986422 16332
0.989574 16332
0.992726 16332
0.995878 16332
0.99903 16332
1.00218 16332
1.02028 16332
1.02343 16332
1.02658 16332
1.02974 16332
1.03289 16332
1.03766 16332
1.04081 16332
1.0455 16332
1.04865 16332
1.0518 16332
1.05495 16332
1.0581 16332
1.06126 16332
1.06441 16332
1.06756 16332
1.07071 16332
1.07386 16332
1.07702 16332
1.08017 16332
1.08332 16332
1.08647 16332
1.08962 16332
1.09278 16332
1.09593 16332
1.11403 16332
1.11718 16332
1.12033 16332
1.12348 16332
1.12664 16332
1.1314 16332
1.13455 16332
1.13924 16332
1.1424 16332
1.14555 16332
1.1487 16332
1.155 16332
1.15816 16332
1.16131 16332
1.16446 16332
1.16761 16332
1.17076 16332
1.17392 16332
1.17707 16332
1.18022 16332
1.18337 16332
1.18652 16332
1.18968 16332
1.20777 16332
1.21093 16332
1.21408 16332
1.21723 16332
1.22038 16332
1.22515 16332
1.2283 16332
1.23299 16332
1.23614 16332
1.23929 16332
1.24245 16332
1.24717 16332
1.25033 16332
1.25348 16332
1.25663 16332
1.25978 16332
1.26293 16332
1.26609 16332
1.26924 16332
1.27239 16332
1.27554 16332
1.27869 16332
1.28185 16332
1.285 16332
1.29994 16332
1.3031 16332
1.30625 16332
1.3094 16332
1.31255 16332
1.31732 16332
1.32047 16332
1.32516 16332
1.32831 16332
1.33146 16332
1.33462 16332
1.33934 16332
1.3425 16332
1.34565 16332
1.3488 16332
1.35195 16332
1.3551 16332
1.35826 16332
1.36141 16332
1.36456 16332
1.3709 17725
1.3709 17725
1.46461 17725
1.46776 17725
1.47091 17725
1.47407 17725
1.47722 17725
1.4859 17725
1.48905 17725
1.4922 17725
1.49536 17725
1.49851 17725
1.50327 17725
1.50643 17725
1.51112 17725
1.51427 17725
1.51742 17725
1.5253 17725
1.52845 17725
1.5316 17725
1.53476 17725
1.53791 17725
1.54106 17725
1.54421 17725
1.54736 17725
1.55052 17725
1.55367 17725
1.55682 17725
1.56151 17725
1.56785 23088
1.56785 23088
1.71991 23088
1.72306 23088
1.72621 23088
1.72937 23088
1.73252 23088
1.73567 23088
1.73882 23088
1.74197 23088
1.74513 23088
1.74828 23088
1.75143 23088
1.75458 23088
1.75773 23088
1.76089 23088
1.76404 23088
1.76719 23088
1.77034 23088
1.77349 23088
1.77665 23088
1.78299 35600
1.78299 35600
1.88854 35600
1.89169 35600
1.89485 35600
1.898 35600
1.90115 35600
1.9043 35600
1.90745 35600
1.91061 35600
1.91376 35600
1.91691 35600
1.92006 35600
1.92321 35600
1.92637 35600
1.92952 35600
1.93267 35600
1.93582 35600
1.93897 35600
1.94213 35600
1.94528 35600
1.94843 35600
1.95158 35600
1.95473 35600
1.95789 35600
1.96104 35600
1.96419 35600
1.96734 35600
1.97049 35600
1.97365 35600
1.9768 35600
1.97995 35600
1.9831 35600
1.98625 35600
1.98941 35600
1.99256 35600
1.99571 35600
1.99886 35600
2.00201 35600
2.00517 35600
2.00832 35600
2.01147 35600
2.01462 35600
2.01777 35600
2.02093 35600
2.02408 35600
2.02723 35600
2.03038 35600
2.03353 35600
2.03669 35600
2.03984 35600
2.04299 35600
2.04614 35600
2.04929 35600
2.05245 35600
2.0556 35600
2.05875 35600
2.0619 35600
2.06505 35600
2.0714 18804
2.0714 18804
2.30706 18804
2.31179 81571
2.31179 81571
2.40242 81571
2.40557 81571
2.40872 81571
2.41188 81571
2.41503 81571
2.41818 81571
2.42133 81571
2.42448 81571
2.42764 81571
2.43079 81571
2.43394 81571
2.43709 81571
2.44024 81571
2.4434 81571
2.44655 81571
2.4497 81571
2.45285 81571
2.456 81571
2.45916 81571
2.46231 81571
2.46546 81571
2.46861 81571
2.47176 81571
2.47492 81571
2.47807 81571
2.48122 81571
2.48437 81571
2.48752 81571
2.49068 81571
2.49383 81571
2.49698 81571
2.50013 81571
2.50328 81571
2.50644 81571
2.50959 81571
2.51274 81571
2.51589 81571
2.51904 81571
2.5222 81571
